Restaurant,Food Item,Serving Size,Calories,Calories from Fat,Total Fat,Saturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrates,Dietary Fiber,Sugars,Proteins,Vitamin A,Vitamin C,Calcium,Iron
Common Food,toaster strudel,1 pastry ( 50g ),197.5,45,5.4,1.8,0.1,0,164.5,35.2,0.75,14,2.2,60.5,,,17.5
Common Food,toastmaster bread white,2 slice ( 42g ),110,9,1.5,0,0,0,220,20,1,2,3,0,0,3.6,10.3
Common Food,toblerone,1 medium bar ( 50g ),262.5,126,14.3,8.6,0,7,27,30.6,1.25,27.87,2.86,6.1,0,5.7,5.7
Common Food,toffee,1 piece ( 12g ),67.2,27,3.9,2.5,0.0809,12.5,16.2,7.8,0,7.62,0.13,13.8,0,0.4,0
Common Food,tofu,0.2 block ( 91g ),75.5,36,4.8,0.8,0,0,3.6,1.1,0.91,0.65,9.08,0,0,23.3,13.3
Common Food,tofurkey,1 piece with stuffing ( 147g ),315.6,162,18.4,2.6,0.9729,0,934.1,12.5,3.98,0.96,24.92,23.4,0,4.5,26.5
Common Food,tofurky,1 piece with stuffing ( 147g ),315.6,162,18.4,2.6,0.9729,0,934.1,12.5,3.98,0.96,24.92,23.4,0,4.5,26.5
Common Food,toll house cookie pie,1 piece ( 130.53g ),631.1,378,42.6,18.3,0.7029,97.8,262.7,61,3.03,37.92,7.42,61,0.3,4.8,17.4
Common Food,tomato,"1 medium whole (2-3/5"" dia) ( 123g )",22.1,0,0.2,0,0,0,6.2,4.8,1.48,3.23,1.08,102.5,28.1,1.1,2.4
Common Food,tomato basil soup,1 bowl (2 cups) ( 497g ),216.2,108,12.6,3.5,0.124,12,1168,21.5,4.79,11.49,7.19,371.9,79.5,8.5,15.9
Common Food,tomato cucumber salad,1 cup ( 159g ),153.8,126,14.6,2,0,0,111.2,5.8,1.67,3.62,1.22,93.2,27.5,1.6,3.3
Common Food,tomato juice,1 cup ( 243g ),41.3,0,0.7,0.1,0,0,614.8,8.6,0.97,6.27,2.07,109.3,283.9,2.2,6.8
Common Food,tomato ketchup,1 tbsp ( 17g ),17.2,0,0,0,0,0,154.2,4.7,0.05,3.62,0.18,9,1.2,0.2,0.4
Common Food,tomato paste,1 tbsp ( 16g ),13.1,0,0.1,0,0,0,9.4,3,0.66,1.95,0.69,24.4,5.8,0.5,3.4
Common Food,tomato raw,"1 medium whole (2-3/5"" dia) ( 123g )",22.1,0,0.2,0,0,0,6.2,4.8,1.48,3.23,1.08,102.5,28.1,1.1,2.4
Common Food,tomato roma,1 tomato ( 62g ),11.2,0,0.1,0,0,0,3.1,2.4,0.74,1.63,0.55,51.6,14.2,0.6,1.2
Common Food,tomato salad,1 cup ( 124.35g ),224.9,189,21.8,3,0,0,67.3,7.7,1.22,6.04,0.94,87.3,23.4,1.8,4.1
Common Food,tomato sandwich,1 sandwich ( 134g ),262.1,108,12.6,2.1,0.0421,5.9,378.2,31.3,2.31,5,5.83,52.3,14.1,8.3,16.4
Common Food,tomato sauce,0.5 cup ( 122.5g ),29.4,0,0.4,0.1,0,0,580.6,6.5,1.84,4.36,1.47,53.3,14.3,1.6,8.4
Common Food,tomato soup,1 bowl (2 cups) ( 488g ),169.6,9,1.1,0,0,0,910.4,36.4,2.63,19.66,3.49,77.1,19.1,3.5,10.1
Common Food,tomato spaghetti sauce,0.5 cup ( 132g ),66,18,2.1,0.3,0.0092,2.6,576.8,9.8,2.38,6.48,1.83,81.4,4.4,3.1,6.9
Common Food,tomatoes,"1 medium whole (2-3/5"" dia) ( 123g )",22.1,0,0.2,0,0,0,6.2,4.8,1.48,3.23,1.08,102.5,28.1,1.1,2.4
Common Food,tonic water,1 bottle (11 fl oz) ( 336g ),114.2,0,0,0,0,0,40.3,29.6,0,29.57,0,0,0,0.3,0.2
Common Food,tootsie pop,1 lollipop ( 17g ),67,0,0,0,,0,6.5,16.7,0,10.69,0,0,0,0,0.4
Common Food,tootsie pops,1 lollipop ( 17g ),67,0,0,0,,0,6.5,16.7,0,10.69,0,0,0,0,0.4
Common Food,tootsie roll,13 pieces ( 40g ),140,27,3,0.5,1,0,15,28,0,20,1,0,0,1.8,5.1
Common Food,tootsie rolls,13 pieces ( 40g ),140,27,3,0.5,1,0,15,28,0,20,1,0,0,1.8,5.1
Common Food,top ramen,1 package ( 566.08g ),383.5,126,14.6,6.7,0,0,1633.3,52.5,3.06,0.95,9.86,0,0,1.5,15.9
Common Food,top sirloin,3 oz ( 85g ),206.6,108,12.1,4.8,,78.2,47.6,0,0,0,22.92,0,0,1.5,10.5
Common Food,top sirloin steak,3 oz ( 85g ),206.6,108,12.1,4.8,,78.2,47.6,0,0,0,22.92,0,0,1.5,10.5
Common Food,tornados,1 taquito ( 42g ),119.9,45,5.3,1,0.0458,5,190.9,14.1,1.2,0.62,3.91,10.3,0,3.8,7.7
Common Food,torta,1 sandwich ( 303.65g ),600.2,315,35.3,10.4,0.0305,99,2087.7,37.3,6.37,2.01,33.62,262.4,20,19.9,30.9
Common Food,tortellini,0.75 cup ( 81g ),248.7,45,5.9,2.9,,34,328.9,38.1,1.54,0.77,10.94,11.6,0,11.2,8.7
Common Food,tortikarinas flour tortillas,1 tortilla ( 37g ),110,36,4,1,,0,160,16,,,3,0,0,0,0
Common Food,tortilla,"1 tortilla (approx 7-8"" dia) ( 49g )",159.2,27,3.5,0.9,,0,234.2,27.2,1.62,,4.26,0,0,1.7,11.6
Common Food,tortilla chip,1 chip ( 3g ),14.2,0,0.6,0.1,0.0244,0,9.8,2,0.16,0.02,0.21,0,0,0.3,0.3
Common Food,tortilla chips,1 chip ( 3g ),14.2,0,0.6,0.1,0.0244,0,9.8,2,0.16,0.02,0.21,0,0,0.3,0.3
Common Food,tortilla soup,1 bowl (2 cups) ( 490g ),259.7,36,4,2,0,19.6,1700.3,40,5.88,7.99,14.01,40.2,0,3.6,5.2
Common Food,tortilla whole wheat,1 tortilla 1 serving ( 41g ),127.1,36,4,2,0,0,209.9,18.8,4.02,1,4,0.2,0,9.1,7.7
Common Food,tortillas,"1 tortilla (approx 7-8"" dia) ( 49g )",159.2,27,3.5,0.9,,0,234.2,27.2,1.62,,4.26,0,0,1.7,11.6
Common Food,tortillas mexico corn tortillas home style,2 tortillas ( 60g ),100,9,1,0,0,0,0,21,0,0,3,0,0,3.6,0
Common Food,tortillas mexico tortillas flour,1 Ct ( 35g ),110,18,2,0,0,0,290,19,1,1,3,0,0,5.5,7.7
Common Food,tortitos tortilla chips salsa verde,11 chips ( 28g ),150,63,7,1,0,0,190,18,1,0.5,2,0,0,1.8,0
Common Food,tossed hard boiled egg white,1 Serving ( 38.46g ),20,0,0,0,,0,60,0,0,,4,,,,
Common Food,tossed salad,1 salad with dressing ( 170.38g ),148,108,12.5,3.1,0.0864,9.3,176,6.4,2.79,3.01,3.75,1111.7,12.7,9.9,8.7
Common Food,tostada,1 serving ( 354.8g ),560.3,288,32.5,11.6,0.0553,89.7,1001.6,34.3,8.65,4.19,34.32,559.2,16.8,27.9,25.6
Common Food,tostadas,1 serving ( 354.8g ),560.3,288,32.5,11.6,0.0553,89.7,1001.6,34.3,8.65,4.19,34.32,559.2,16.8,27.9,25.6
Common Food,tostito,1 chip ( 4.23g ),20,0,0.9,0.1,0.0344,0,13.9,2.9,0.23,0.03,0.3,0,0,0.4,0.5
Common Food,tostitos,1 chip ( 4.23g ),20,0,0.9,0.1,0.0344,0,13.9,2.9,0.23,0.03,0.3,0,0,0.4,0.5
Common Food,tostitos salsa con queso medium,2 tbsp ( 34g ),40,18,2.5,1,0,2.5,280,5,0.5,0.5,0.5,10,0,3.6,0
Common Food,tostitos tortilla chips multigrain,12 chips ( 28g ),14,63,7,1,0,0,110,17,2,0.5,2,0,0,0,0
Common Food,total,1 cup ( 40g ),128,0,0.8,0.2,0.04,0,188,29.9,3.64,6.56,3.36,66.7,133.3,121.2,171.4
Common Food,totinos party pizza pepperoni,1 slice ( 145g ),330,144,16,4.5,0,10,680,37,2,4,11,20,0,9.1,12.9
Common Food,totinos pepperoni pizza rolls,6 rolls ( 85g ),220,81,9,2,0,5,380,29,1,2,6,30,0,1.8,12.9
Common Food,totinos pizza rolls combination,6 rolls ( 85g ),210,81,9,2,0,5,350,26,1,2,7,20,0,1.8,10.3
Common Food,totinos pizza rolls pepperoni,6 rolls ( 85g ),220,81,9,2,0,5,380,29,1,2,6,30,0,1.8,12.9
Common Food,townhouse crackers,5 crackers ( 16g ),84.2,36,4.7,0.8,0.0464,0,132.2,9.6,0.27,1.04,0.82,,,,
Common Food,trader joes blue corn tortilla chips,14 chips ( 28g ),140,72,8,0.5,0,0,120,15,3,0,2,10,0,0,2.6
Common Food,trader joes greek yogurt nonfat plain,1 cup ( 227g ),120,0,0,0,0,0,70,7,0,6,22,0,0,18.2,0
Common Food,trader joes hashbrowns,1 potato patty ( 64g ),130,72,8,2,0,0,250,14,2,0,1,0,8,0,2.6
Common Food,trader joes peanut butter filled pretzels,11 pieces ( 30g ),140,72,8,2,0,0,300,14,2,2,5,0,0,0,6.4
Common Food,trader joes persian cucumbers,0.5 cup ( 52g ),8,0,0,0,,0,1,1.9,0.3,0.87,0.34,5.5,2.5,0.7,1.1
Common Food,trader joes riced cauliflower,0.67 cup ( 85g ),25,0,0.5,0,0,0,25,4,2,2,2,0,70,1.8,2.6
Common Food,trail mix,0.5 cup ( 73g ),353.3,207,23.3,4.5,,2.9,88.3,32.8,3.65,17.43,10.37,0.7,1.6,7.2,17.7
Common Food,trans ocean crab classic imitation crab,3 pieces ( 90g ),90,0,0,0,0,10,450,15,0,3,6,0,0,1.8,0
Common Food,tree top apple sauce,0.5 cup ( 134g ),70,0,,,,,,18,2,15,,,110,,
Common Food,tri tip,1 roast ( 569g ),1200.6,558,63,,,472.3,301.6,0,0,0,148.22,0,0,9.8,67.5
Common Food,tribe hummus,0.25 cup ( 60g ),99.6,45,5.8,0.9,,0,227.4,8.6,3.6,,4.74,1.8,0,2.1,10.5
Common Food,trident seafoods beer battered cod,1 piece ( 86g ),160,63,7,0.5,0,20,350,15,0,0,9,0,0,1.8,2.6
Common Food,triple sec,1 shot (1.5 fl oz) ( 36.9g ),102.2,0,0,0,0,0,0.4,10.9,0,10.88,0,0,0,0,0.1
Common Food,triscuit,1 cracker ( 4.67g ),19.9,0,0.7,0.1,0.0093,0,32.9,3.2,0.48,0.06,0.49,0,0,0.2,1.1
Common Food,triscuit crackers original,6 crackers ( 28g ),120,27,3.5,0,0,0,160,20,3,0,3,,,0.7,10
Common Food,triscuit crackers rosemary and olive oil,6 crackers ( 28g ),120,36,4,0.5,0,0,130,20,3,0.5,3,0,0,0,10.3
Common Food,triscuits,1 cracker ( 4.67g ),19.9,0,0.7,0.1,0.0093,0,32.9,3.2,0.48,0.06,0.49,0,0,0.2,1.1
Common Food,trix,1 cup ( 33.85g ),130,45,5,3,0.2,20,110,12,0,11,9,75,0,27.3,0
Common Food,trix cereal,1 cup ( 33.85g ),130,45,5,3,0.2,20,110,12,0,11,9,75,0,27.3,0
Common Food,trop50,8 fl oz ( 240g ),50.4,0,0,0,0,0,9.6,13,0,10.01,0.5,49.9,120,0,0
Common Food,tropical smoothie,1 cup ( 210g ),126.1,0,0.6,0.1,,0,6,31.4,3.13,26.44,1.33,114.9,164.4,2.7,3.7
Common Food,tropical smoothie cafe detox island green smoothie,1 Serving ( 307.3g ),180,0,0,0,0,0,35,43,5,29,4,750,110,7.3,12.9
Common Food,tropical smoothie cafe island green smoothie,1 Serving ( 699.96g ),410,0,0,0,0,0,35,102,4,88,3,750,110,9.1,12.9
Common Food,tropicana,1 cup ( 249g ),122,0,0.3,0,0,0,5,28.7,0.75,20.69,1.69,10.5,139.4,2.5,2.3
Common Food,tropicana orange juice,1 cup ( 249g ),122,0,0.3,0,0,0,5,28.7,0.75,20.69,1.69,10.5,139.4,2.5,2.3
Common Food,trout,1 fillet ( 62g ),117.8,45,5.2,0.9,,45.9,41.5,0,0,,16.51,3.9,0.5,3.1,8.5
Common Food,truffle,1 piece ( 12g ),61.2,36,4,2.2,0,6.4,8.2,5.4,0.3,4.6,0.75,6.2,0,1.7,1.5
Common Food,truffle fries,1 order ( 141.6g ),501.3,270,30.1,6,0.1825,11,478.5,50.4,4.53,0.38,7.73,34.4,14.9,12.2,8.7
Common Food,trumoo 1 percent low fat chocolate milk,1 cup ( 225.81g ),140,18,2.5,1.5,0,15,180,20,0,18,8,50,2,22.7,0
Common Food,truvia,0.75 tsp ( 3.5g ),0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0
Common Food,truvia natures calorie free sweetener,1 packet ( 3g ),0,0,0,,,,0,3,,,0,,,,
Common Food,tuna,3 oz ( 85g ),110.5,0,0.5,0.2,0.017,40,45.9,0,0,0,24.78,5.5,0,0.3,5.6
Common Food,tuna casserole,1 cup ( 236.4g ),343.9,135,15.5,5.7,0.2495,60.3,778.3,31.7,2.82,1.81,19.51,43.8,6.3,17.3,10.4
Common Food,tuna fish,1 can ( 172g ),220.2,45,5.1,1.4,,72.2,648.4,0,0,0,40.63,3.4,0,2.2,11.9
Common Food,tuna in water,1 can ( 172g ),220.2,45,5.1,1.4,,72.2,648.4,0,0,0,40.63,3.4,0,2.2,11.9
Common Food,tuna melt,1 sandwich ( 238.45g ),551.5,225,25.4,8.1,0.2721,47.7,1078.8,43.4,1.53,3.35,36.08,49.7,5.6,27.9,25.9
Common Food,tuna noodle casserole,1 cup ( 236.4g ),343.9,135,15.5,5.7,0.2495,60.3,778.3,31.7,2.82,1.81,19.51,43.8,6.3,17.3,10.4
Common Food,tuna pouch,1 pouch (2.6 oz) ( 73.67g ),78.8,9,1.4,0.4,0.0007,28.7,229.8,0,0,0,15.86,2.8,0,1,6.8
Common Food,tuna roll,1 roll ( 159.5g ),193.9,0,0.8,0.3,0.0136,33.1,67.1,21.3,0.1,0.09,24.01,6.7,0.5,0.7,11.3
Common Food,tuna salad,1 cup ( 205g ),383.4,162,19,3.2,,26.6,824.1,19.3,0,,32.88,19.9,7.5,3.2,14.6
Common Food,tuna salad sandwich,1 sandwich ( 210.45g ),438.3,144,16.1,2.8,0.0153,20,895.9,42.5,1.53,3.21,29.68,15,5.6,9.8,25.6
Common Food,tuna sandwich,1 sandwich ( 210.45g ),438.3,144,16.1,2.8,0.0153,20,895.9,42.5,1.53,3.21,29.68,15,5.6,9.8,25.6
Common Food,tuna sashimi,"1 oz, boneless ( 28.35g )",30.9,0,0.1,0.1,0.0045,11.1,12.8,0,0,0,6.92,1.7,0,0.1,1.6
Common Food,tuna steak,1 tuna steak ( 141.75g ),184.3,0,0.8,0.3,0.0284,66.6,76.5,0,0,0,41.32,9.2,0,0.5,9.3
Common Food,tuna sushi,2 piece ( 100g ),117.5,0,0.4,0.1,0.0092,22.3,26.2,12.2,0.19,0,15.03,3.5,1.7,0.5,3.9
Common Food,tuna wrap,1 wrap ( 242.5g ),437.6,126,14.8,2.9,,13.3,760.5,52.1,3.44,1.39,23.4,287.1,14.8,5.3,27
Common Food,turbinado sugar,1 tsp ( 4.6g ),18.4,0,0,,,,0.1,4.6,,4.56,0,,,0.1,0.1
Common Food,turkey,"4 oz, cooked ( 113.4g )",214.3,72,8.4,2.4,0.1145,123.6,116.8,0.1,0,0,32.38,4.4,0,1.4,8.8
Common Food,turkey and cheese sandwich,1 sandwich ( 149.43g ),323.7,117,13.3,2.3,0.0532,46.3,417.1,29.1,2,3.83,20.7,136.8,4.2,8.5,18.7
Common Food,turkey bacon,1 slice ( 8.1g ),29.8,18,2.1,0.6,0.0233,12.4,163.7,0.3,0,0.34,2.39,0.5,0,1.2,1.5
Common Food,turkey bagel,1 sandwich ( 280.14g ),589.8,207,23.9,7.4,0.305,80.4,1796,64.3,3,13.25,29.8,293.3,19.5,41.6,43.5
Common Food,turkey breast,3 oz ( 85g ),125,9,1.8,0.5,0.0204,68,84.2,0,0,0,25.61,0.9,0,0.7,4.3
Common Food,turkey broth,1 cup ( 249g ),14.9,0,0.5,0,,5,923.8,1.1,0,1.07,1.59,0.5,0,0.9,1.2
Common Food,turkey burger,1 burger on bun ( 215.75g ),554.1,315,35.3,10.8,0.4853,122.8,569.2,25.5,1.6,4.29,33.5,305.2,6.3,28.9,26.4
Common Food,turkey burgers,1 burger on bun ( 215.75g ),554.1,315,35.3,10.8,0.4853,122.8,569.2,25.5,1.6,4.29,33.5,305.2,6.3,28.9,26.4
Common Food,turkey chili,1 bowl (about 2 cups) ( 498.74g ),451.8,135,15.1,3.6,0.1633,117.9,755.5,40.2,13.29,8.38,43.12,238.7,98.1,15.7,48.2
Common Food,turkey club,1 sandwich ( 349.28g ),816.9,414,46.2,17,0.8011,202.6,1867.2,42.2,3.2,7.14,55.83,357.7,12.3,66,35.6
Common Food,turkey club sandwich,1 sandwich ( 349.28g ),816.9,414,46.2,17,0.8011,202.6,1867.2,42.2,3.2,7.14,55.83,357.7,12.3,66,35.6
Common Food,turkey cutlet,1 cutlet ( 106g ),155.8,18,2.2,0.6,0.0254,84.8,104.9,0,0,0,31.94,1.2,0,0.9,5.4
Common Food,turkey deli,2 oz ( 56.7g ),63.5,9,1.7,0.1,,31.2,680.4,4.4,0.23,2.27,7.65,0.5,9.4,0.8,8.9
Common Food,turkey deli meat,2 oz ( 56.7g ),63.5,9,1.7,0.1,,31.2,680.4,4.4,0.23,2.27,7.65,0.5,9.4,0.8,8.9
Common Food,turkey dog,1 frankfurter ( 45g ),100.3,63,7.8,1.8,0.3551,34.6,409.9,1.7,0,0.54,5.5,0,0,6.1,4.7
Common Food,turkey franks,1 frankfurter ( 45g ),100.3,63,7.8,1.8,0.3551,34.6,409.9,1.7,0,0.54,5.5,0,0,6.1,4.7
Common Food,turkey gravy,1 cup ( 238g ),121.4,45,5,1.5,,4.8,1373.3,12.1,0.95,0.5,6.19,0,0,0.9,11.9
Common Food,turkey ground,3 oz ( 85g ),219.3,126,14.8,3.9,0.2066,90.1,72.2,0,0,0,21.34,9.9,0,3.8,12
Common Food,turkey hot dog,1 frankfurter ( 45g ),100.3,63,7.8,1.8,0.3551,34.6,409.9,1.7,0,0.54,5.5,0,0,6.1,4.7
Common Food,turkey hotdog,1 frankfurter ( 45g ),100.3,63,7.8,1.8,0.3551,34.6,409.9,1.7,0,0.54,5.5,0,0,6.1,4.7
Common Food,turkey jerky,1 oz ( 28.35g ),79.7,0,0.8,0.2,0.0038,2.7,491.9,5.1,0.53,3.99,13.28,0,0,7.3,1.4
Common Food,turkey kielbasa,1 link ( 367g ),1236.8,972,108.9,36.3,1.0093,267.9,3897.5,18.5,0,8.77,45.69,11.7,89.9,14,26
Common Food,turkey leg,1 drumstick ( 275g ),541.8,225,25.8,6.3,0.2503,330,308,0,0,0,77.58,10.4,0,4,31
Common Food,turkey lunch meat,2 oz ( 56.7g ),63.5,9,1.7,0.1,,31.2,680.4,4.4,0.23,2.27,7.65,0.5,9.4,0.8,8.9
Common Food,turkey lunchmeat,2 oz ( 56.7g ),63.5,9,1.7,0.1,,31.2,680.4,4.4,0.23,2.27,7.65,0.5,9.4,0.8,8.9
Common Food,turkey meat,3 oz ( 85g ),135.2,27,3.3,1,0.0417,85.8,85.8,0,0,0,24.7,1.2,0,1,6.3
Common Food,turkey meatballs,1 meatball ( 36g ),37.3,9,1.8,0.5,0.0103,10.3,119.1,3.1,0.56,1.27,2.52,10.6,5.9,1.8,5.9
Common Food,turkey meatloaf,1 slice ( 137g ),193,72,8.1,1.9,0.0607,69.5,601.9,15.3,1.11,4.01,14.92,12.6,5,5,12.6
Common Food,turkey patty,3 oz ( 85g ),211.7,117,13.8,3.5,0.1904,89.2,68.8,0,0,0,22,8.2,0,3.7,12.4
Common Food,turkey pepperoni,1 piece ( 2g ),4.9,0,0.2,0.1,,2.5,37.2,0.1,0,0,0.62,0.1,0,0,0.4
Common Food,turkey sandwhich,1 sandwich ( 149.43g ),323.7,117,13.3,2.3,0.0532,46.3,417.1,29.1,2,3.83,20.7,136.8,4.2,8.5,18.7
Common Food,turkey sandwich,1 sandwich ( 149.43g ),323.7,117,13.3,2.3,0.0532,46.3,417.1,29.1,2,3.83,20.7,136.8,4.2,8.5,18.7
Common Food,turkey sausage,1 link ( 75g ),147,63,7.8,1.7,0.3225,69,498.8,0,0,0,17.92,5.6,0.9,1.5,8
Common Food,turkey,1 slice ( 28.35g ),53.6,18,2.1,0.6,0.0286,30.9,29.2,0,0,0,8.09,1.1,0,0.4,2.2
Common Food,turkey sliced,3 oz ( 85g ),135.2,27,3.3,1,0.0417,85.8,85.8,0,0,0,24.7,1.2,0,1,6.3
Common Food,turkey sub,1 6-inch ( 160.9g ),455.9,189,21.8,6.2,0.2834,87.8,832.8,35.9,1.44,4.46,27.84,31,0,31.1,24.5
Common Food,turkey tacos,1 taco ( 173.24g ),242.9,117,13.7,4.5,0.2255,53.6,214,14.6,3.66,1.46,16.89,294.7,11.8,12.8,10.1
Common Food,turkey wings,"1 wing, bone removed ( 186g )",425.9,207,23.1,6.3,,150.7,113.5,0,0,0,50.93,0,0,4.1,19.4
Common Food,turkey wrap,1 wrap ( 250.05g ),503.7,252,28.2,8.2,0.331,80.6,1581.2,38,2.91,5.93,24.3,300.9,22.9,27.5,28.3
Common Food,turnip,1 turnip ( 120g ),26.4,0,0.1,0,0,0,19.2,6.1,2.4,3.59,0.85,0,23.2,3.6,1.5
Common Food,turtle,1 turtle ( 19g ),89.3,27,4,0.9,,0,29.6,11.5,0.82,7.86,1.81,2.8,0.4,1.3,2.3
Common Food,twice baked potato,1 serving ( 242.31g ),344.6,162,18.1,9.9,0.4156,52.3,517.9,34.6,3.13,1.76,11.99,60.2,37.9,16.1,6.2
Common Food,twinkie,1 twinkie ( 42g ),157.1,36,4.8,1.7,0.6808,17.2,197.4,26.9,0.42,15.67,1.46,0.7,0.1,0.9,4.1
Common Food,twix,"1 package (2.06 oz, 2 bars) ( 58g )",291.2,126,14.4,11,0.1984,4.1,114.8,37.6,0.64,27.99,2.85,3.9,0.6,5.6,3.4
Common Food,twix cookie bars,2 cookies ( 50.7g ),250,108,12,7,0,5,100,34,1,24,2,0,0,3.6,2.6
Common Food,twix ice cream,1 bar ( 45g ),170,90,10,7,0,10,50,18,0,15,2,,,3.6,
Common Food,twizzler,3 pieces ( 34g ),120,0,0.5,0,0,0,70,27,0,16,1,,,0,2.9
Common Food,twizzlers,3 pieces ( 34g ),120,0,0.5,0,0,0,70,27,0,16,1,,,0,2.9
Common Food,tyson breaded chicken cordon bleu,1 piece ( 168g ),290,117,13,4.5,0,85,910,16,1,4,28,10,0,9.1,5.1
Common Food,tyson chicken breast,"0.5 breast, bone and skin removed ( 86g )",141.9,27,3.1,0.9,,73.1,63.6,0,0,0,26.68,1.8,0,1.2,6.4
Common Food,tyson chicken breast strips cooked,3 oz ( 84g ),110,27,3,1,0,60,450,2,0,1,19,0,0,0,2.6
Common Food,tyson chicken patties,1 piece ( 76g ),200,117,13,3,0,35,400,10,0,0,9,0,0,0,2.6
Common Food,tyson chicken wings,4 oz serving ( 112g ),220,153,17,5,0,130,80,0,0,0,16,0,0,0,0
Common Food,tyson chicken wings boneless honey bbq,3 pieces ( 84g ),200,72,8,1.5,0,25,450,20,0,3,11,0,0,0,7.7
Common Food,tyson grilled and ready chicken breast strips fully cooked,4 pieces ( 77g ),230,135,15,3.5,0,35,410,13,0,0,12,0,0,0,0
Common Food,chicken breast,1 breast ( 120g ),198,36,4.3,1.2,,102,88.8,0,0,0,37.22,2.5,0,1.6,8.9
Common Food,tzatziki,2 tbsp ( 30g ),27.2,18,2.2,0.6,0,2.3,55.1,1.3,0.13,0.98,0.73,6.7,3,2.3,0.7
Common Food,udis whole grain bread,2 slices ( 49g ),140,36,4,0,0,0,260,22,2,3,4,0,0,1.8,2.6
Common Food,udon,1 bowl (about 3 cups) ( 837g ),620.1,72,8.2,2,0,63.7,2820.4,86.8,6.45,12.09,47.64,27.1,39.3,7.8,35.5
Common Food,uncle bens ready rice pouch long grain and wild,1 cup ( 136g ),190,18,2,0,0,0,590,39,2,1,5,10,2,9.1,12.9
Common Food,uncle bens ready rice whole grain brown,1 cup ( 140g ),190,27,3,0,0,0,15,39,3,0,5,0,0,0,7.7
Common Food,uncooked rice,1 cup ( 200g ),716,9,1,0.3,,0,2,158.3,,,13,,0,0.5,11.4
Common Food,uncrustable,1 sandwich ( 58g ),214.6,90,10,1.9,0.0077,0,229.7,26.2,1.93,8.3,6.56,0,1.7,4.8,10.5
Common Food,unknown bacon bits,1 tbsp ( 7g ),30,9,1,0,0,0,55,2,1,0,3,0,0,1.8,2.6
Common Food,unknown blueberries,0.5 cup ( 74g ),42.2,0,0.2,0,,0,0.7,10.7,1.78,7.37,0.55,0,0,0.4,1.5
Common Food,unknown clementines,1 fruit ( 74g ),34.8,0,0.1,0,,0,0.7,8.9,1.26,6.79,0.63,0,0,2,0.7
Common Food,unknown green onions,0.25 cup ( 31.25g ),10,0,0,0,,0,5,2,1,1,0,10,8,0,
Common Food,unknown pork loin,4 oz ( 112g ),220,126,14,5,,85,0,0,,,23,,,,
Common Food,unknown walnuts raw,0.25 cup ( 30g ),210,180,20,1.5,0,0,0,3,3,0,5,0,0,1.8,7.7
Common Food,unsalted almonds,1 cup whole kernels ( 138g ),825.2,648,72.5,5.7,0.0097,0,4.1,29,15.04,6.71,28.92,0.1,0,33.6,36.8
Common Food,unsalted butter,1 tbsp ( 14.2g ),101.8,99,11.5,7.2,,30.5,1.6,0,0,0.01,0.12,35.5,0,0.3,0
Common Food,unsweetened almond milk,1 cup ( 239.96g ),29.9,18,2.6,0.2,0.0008,0,2.4,1.1,0.65,0.22,1.09,0,0,1.5,1.5
Common Food,unsweetened applesauce,1 cup ( 244g ),102.5,0,0.2,0,0,0,4.9,27.5,2.68,22.91,0.41,7.1,86.2,0.9,4
Common Food,unsweetened iced tea,1 cup (8 fl oz) ( 237g ),2.4,0,0,0,0,0,7.1,0.7,0,0,0,0,0,0,0.3
Common Food,unsweetened tea,1 cup (8 fl oz) ( 237g ),2.4,0,0,0,0,0,7.1,0.7,0,0,0,0,0,0,0.3
Common Food,utz pork rinds,0.5 oz ( 14g ),80,45,5,1.5,0,20,230,0,,,8,,,,
Common Food,v 8,1 can ( 142.86g ),30,0,0,0,0,0,450,7,1,5,1,125,80,1.8,2.6
Common Food,v8,1 can ( 142.86g ),30,0,0,0,0,0,450,7,1,5,1,125,80,1.8,2.6
Common Food,v8 juice,1 can ( 142.86g ),30,0,0,0,0,0,450,7,1,5,1,125,80,1.8,2.6
Common Food,v8 splash,8 fl oz ( 247g ),71.6,0,0,0,0,0,51.9,18.4,0,5.19,0.1,514.5,133.8,0.7,0.7
Common Food,v8 v fusion energy peach mango,1 can ( 237g ),50,0,0,,,,50,13,,11,0,,,0,0
Common Food,v8 v fusion energy pomegranate blueberry drink,1 can ( 172.41g ),50,0,0,0,0,0,60,13,0,10,0,75,20,0,0
Common Food,vada,1 piece ( 70.86g ),134.9,72,8.4,0.6,0.0625,0,217.3,11.3,2.02,0.42,4.36,2.6,6.7,0.9,8.6
Common Food,valentina,1 tsp ( 5g ),0,0,0,,,,64,0,,,0,10,,,
Common Food,valentinos spaghetti sauce,0.5 cup ( 125g ),100,36,4,0.5,0,0,670,15,3,10,2,100,20,1.8,5.1
Common Food,vanilla,1 tsp ( 4.2g ),12.1,0,0,0,0,0,0.4,0.5,0,0.53,0,0,0,0,0
Common Food,vanilla almond milk,8 fl oz ( 240g ),91.2,18,2.5,0,0,0,151.2,15.8,0.96,15,1.01,49.9,0,41,5.1
Common Food,vanilla cake,1 piece ( 67g ),262,108,12,2,,50.2,180.2,37.6,0.2,28,2,7.2,0,3.8,5.1
Common Food,vanilla coke,1 can ( 357.14g ),150,0,0,,,,35,42,,42,0,,,,
